id,TransactID,PIN,EventID,LAID,LID,PTID,UserID,created_at,updated_at
,14282,14282,38,0,,20,1,,
,14283,14283,38,0,,20,1,,
,14284,14284,38,0,,20,1,,
,14285,14285,38,0,,20,1,,
,14286,14286,38,0,,20,1,,
,14287,14287,38,0,,20,1,,
,14513,14287,39,0,,1,1,,
,14288,14288,38,0,,20,1,,
,14289,14289,38,0,,20,1,,
,14290,14290,38,0,,20,1,,
,9635,14291,40,0,24,1,1,,
,14291,14291,38,0,,20,1,,
,14292,14292,38,0,,20,1,,
,14293,14293,38,0,,20,1,,
,14294,14294,38,0,,20,1,,
,14295,14295,38,0,,20,1,,
,14296,14296,38,0,,20,1,,
,14297,14297,38,0,,20,1,,
,14298,14298,38,0,,20,1,,
,14299,14299,38,0,,20,1,,
,14300,14300,38,0,,20,1,,
,14301,14301,38,0,,20,1,,
,14302,14302,38,0,,20,1,,
,14303,14303,38,0,,20,1,,
,14304,14304,38,0,,20,1,,
,14305,14305,38,0,,20,1,,
,14306,14306,38,0,,20,1,,
,14307,14307,38,0,,20,1,,
,14308,14308,38,0,,20,1,,
,14309,14309,38,0,,20,1,,
,14310,14310,38,0,,20,1,,
,14311,14311,38,0,,20,1,,
,14312,14312,38,0,,20,1,,
,14313,14313,38,0,,20,1,,
,14314,14314,38,0,,20,1,,
,9618,14315,40,0,24,1,1,,
,14315,14315,38,0,,20,1,,
,14316,14316,38,0,,20,1,,
,14317,14317,38,0,,20,1,,
,14318,14318,38,0,,20,1,,
,14319,14319,38,0,,20,1,,
,14320,14320,38,0,,20,1,,
,14321,14321,38,0,,20,1,,
,14322,14322,38,0,,20,1,,
,9705,14323,45,0,,20,1,,
,14323,14323,37,0,,20,1,,
,14324,14324,37,0,,20,1,,
,9640,14325,41,0,,20,1,,
,14325,14325,37,0,,20,1,,
,14326,14326,39,0,,1,1,,
,14327,14327,39,0,,1,1,,
,14328,14328,39,0,,1,1,,
,14329,14329,39,0,,1,1,,
,14330,14330,39,0,,1,1,,
,14331,14331,39,0,,1,1,,
,14332,14332,39,0,,1,1,,
,14333,14333,39,0,,1,1,,
,14334,14334,39,0,,1,1,,
,14335,14335,39,0,,1,1,,
,14336,14336,39,0,,1,1,,
,14337,14337,39,0,,1,1,,
,14338,14338,39,0,,1,1,,
,14339,14339,39,0,,1,1,,
,14340,14340,39,0,,1,1,,
,14341,14341,39,0,,1,1,,
,9664,14342,44,2,,1,1,,
,14342,14342,39,0,,1,1,,
,14343,14343,39,0,,1,1,,
,14344,14344,39,0,,1,1,,
,14345,14345,39,0,,1,1,,
,14346,14346,39,0,,1,1,,
,14347,14347,39,0,,1,1,,
,14348,14348,39,0,,1,1,,
,14349,14349,39,0,,1,1,,
,14350,14350,39,0,,1,1,,
,14351,14351,39,0,,7,1,,
,14352,14352,39,0,,28,1,,
,14353,14353,39,0,,7,1,,
,14354,14354,39,0,,27,1,,
,14355,14355,39,0,,27,1,,
,14356,14356,40,0,24,1,1,,
,14357,14357,40,0,24,1,1,,
,14358,14358,40,7,,1,1,,
,14359,14359,40,11,,1,1,,
,14360,14360,40,0,24,1,1,,
,14361,14361,40,5,,1,1,,
,14362,14362,40,5,,1,1,,
,14363,14363,40,0,7,1,1,,
,14364,14364,40,0,6,1,1,,
,14365,14365,40,0,,1,1,,
,14366,14366,40,5,,1,1,,
,14367,14367,40,5,,1,1,,
,14368,14368,40,5,,1,1,,
,14369,14369,40,5,,1,1,,
,14370,14370,40,5,,1,1,,
,14371,14371,40,11,,1,1,,
,14372,14372,40,7,,1,1,,
,14373,14373,40,10,,1,1,,
,14374,14374,40,0,24,1,1,,
,14375,14375,40,0,24,1,1,,
,14376,14376,40,0,7,1,1,,
,14377,14377,40,10,,1,1,,
,14378,14378,40,11,,1,1,,
,9667,14379,44,2,,1,1,,
,14379,14379,40,0,14,1,1,,
,14380,14380,40,5,,1,1,,
,14381,14381,40,5,,1,1,,
,14382,14382,40,10,,1,1,,
,14383,14383,40,0,5,1,1,,
,14384,14384,40,0,5,1,1,,
,14385,14385,40,11,,1,1,,
,14386,14386,40,0,15,9,1,,
,14387,14387,42,0,,20,1,,
,14388,14388,42,0,,20,1,,
,9651,14389,43,0,,20,1,,
,14389,14389,42,0,,20,1,,
,14390,14390,42,0,,20,1,,
,14391,14391,42,0,,20,1,,
,9652,14392,43,0,,20,1,,
,14392,14392,42,0,,20,1,,
,14393,14393,42,0,,20,1,,
,14394,14394,42,0,,20,1,,
,9702,14395,45,0,,20,1,,
,14395,14395,42,0,,20,1,,
,14396,14396,42,0,,20,1,,
,14397,14397,42,0,,20,1,,
,14398,14398,42,0,,20,1,,
,14399,14399,42,0,,20,1,,
,14400,14400,42,0,,20,1,,
,16020,16020,42,0,,20,1,,
,16021,16021,42,0,,20,1,,
,16022,16022,42,0,,20,1,,
,9692,16023,45,0,,20,1,,
,16023,16023,42,0,,20,1,,
,16024,16024,42,0,,20,1,,
,16025,16025,42,0,,20,1,,
,9701,16026,45,0,,20,1,,
,16026,16026,42,0,,20,1,,
,9698,16027,45,0,,20,1,,
,16027,16027,42,0,,20,1,,
,9704,16028,45,0,,20,1,,
,16028,16028,42,0,,20,1,,
,16029,16029,41,0,,20,1,,
,16030,16030,41,0,,20,1,,
,16031,16031,41,0,,20,1,,
,16032,16032,41,0,,20,1,,
,16033,16033,41,0,,20,1,,
,16034,16034,41,0,,20,1,,
,16035,16035,41,0,,20,1,,
,16036,16036,41,0,,20,1,,
,16037,16037,41,0,,20,1,,
,16038,16038,41,0,,20,1,,
,16039,16039,41,0,,20,1,,
,16040,16040,41,0,,20,1,,
,16041,16041,41,0,,20,1,,
,16042,16042,41,0,,20,1,,
,16043,16043,41,0,,20,1,,
,16044,16044,41,0,,20,1,,
,16045,16045,41,0,,20,1,,
,16046,16046,41,0,,20,1,,
,16047,16047,41,0,,20,1,,
,16048,16048,41,0,,20,1,,
,16049,16049,41,0,,20,1,,
,16050,16050,41,0,,20,1,,
,16051,16051,41,0,,20,1,,
,16052,16052,41,0,,20,1,,
,16053,16053,41,0,,20,1,,
,16054,16054,41,0,,20,1,,
,16055,16055,41,0,,20,1,,
,16056,16056,41,0,,20,1,,
,16057,16057,41,0,,20,1,,
,16058,16058,41,0,,20,1,,
,16059,16059,41,0,,20,1,,
,16060,16060,41,0,,20,1,,
,16061,16061,43,0,,20,1,,
,16062,16062,43,0,,20,1,,
,16063,16063,43,0,,20,1,,
,16064,16064,43,0,,20,1,,
,16065,16065,43,0,,20,1,,
,16066,16066,43,0,,20,1,,
,16067,16067,43,0,,20,1,,
,16068,16068,43,0,,20,1,,
,16069,16069,43,0,,20,1,,
,16070,16070,43,0,,20,1,,
,16071,16071,43,0,,20,1,,
,16072,16072,43,0,,20,1,,
,16073,16073,43,0,,20,1,,
,16074,16074,43,0,,20,1,,
,16075,16075,43,0,,20,1,,
,16076,16076,43,0,,20,1,,
,16077,16077,43,0,,20,1,,
,16078,16078,43,0,,20,1,,
,16079,16079,43,0,,20,1,,
,16080,16080,43,0,,20,1,,
,16081,16081,43,0,,20,1,,
,16082,16082,43,0,,20,1,,
,16083,16083,43,0,,20,1,,
,16084,16084,43,0,,20,1,,
,16085,16085,43,0,,20,1,,
,16086,16086,43,0,,20,1,,
,16087,16087,43,0,,20,1,,
,16088,16088,43,0,,20,1,,
,16089,16089,43,0,,20,1,,
,16090,16090,43,0,,20,1,,
,16091,16091,43,0,,20,1,,
,16092,16092,43,0,,20,1,,
,16093,16093,43,0,,20,1,,
,16094,16094,43,0,,20,1,,
,16095,16095,43,0,,20,1,,
,16096,16096,43,0,,20,1,,
,9693,16097,45,0,,20,1,,
,16097,16097,43,0,,20,1,,
,16098,16098,43,0,,20,1,,
,16099,16099,43,0,,20,1,,
,16100,16100,43,0,,20,1,,
,16101,16101,43,0,,20,1,,
,16102,16102,43,0,,20,1,,
,16103,16103,43,0,,20,1,,
,9707,16104,45,0,,20,1,,
,16104,16104,43,0,,20,1,,
,16105,16105,43,0,,20,1,,
,16106,16106,43,0,,20,1,,
,16107,16107,43,0,,20,1,,
,16108,16108,43,0,,20,1,,
,16109,16109,43,0,,20,1,,
,16110,16110,43,0,,20,1,,
,16111,16111,43,0,,20,1,,
,16112,16112,43,0,,20,1,,
,16113,16113,43,0,,20,1,,
,16114,16114,43,0,,20,1,,
,16115,16115,43,0,,20,1,,
,9697,16116,45,0,,20,1,,
,16116,16116,43,0,,20,1,,
,16117,16117,43,0,,20,1,,
,16118,16118,43,0,,20,1,,
,16119,16119,43,0,,20,1,,
,16120,16120,43,0,,20,1,,
,16121,16121,43,0,,20,1,,
,16122,16122,44,1,,1,1,,
,16123,16123,44,1,,1,1,,
,16124,16124,44,1,,1,1,,
,16125,16125,44,1,,1,1,,
,16126,16126,44,1,,1,1,,
,16127,16127,44,1,,1,1,,
,16128,16128,44,5,,1,1,,
,16129,16129,44,2,,1,1,,
,16130,16130,44,2,,1,1,,
,16131,16131,44,2,,1,1,,
,16132,16132,44,2,,1,1,,
,16133,16133,44,6,,1,1,,
,16134,16134,44,6,,1,1,,
,16135,16135,44,6,,1,1,,
,16136,16136,44,6,,1,1,,
,16137,16137,44,6,,1,1,,
,16138,16138,44,6,,1,1,,
,16139,16139,44,6,,1,1,,
,16140,16140,44,4,,14,1,,
,16141,16141,44,4,,1,1,,
,16142,16142,44,4,,1,1,,
,16143,16143,44,4,,1,1,,
,9713,16144,45,0,,3,1,,
,16144,16144,44,4,,1,1,,
,16145,16145,44,4,,1,1,,
,16146,16146,44,5,,1,1,,
,16147,16147,44,5,,1,1,,
,16148,16148,44,5,,1,1,,
,16149,16149,44,5,,1,1,,
,16150,16150,44,2,,1,1,,
,16151,16151,44,5,,1,1,,
,16152,16152,44,5,,1,1,,
,16153,16153,44,4,,1,1,,
,16154,16154,44,6,,1,1,,
,16155,16155,44,13,,23,1,,
,16156,16156,44,1,,1,1,,
,16157,16157,44,2,,1,1,,
,16158,16158,44,2,,1,1,,
,16159,16159,44,6,,1,1,,
,16160,16160,45,0,,20,1,,
,16161,16161,45,0,,20,1,,
,16162,16162,45,0,,20,1,,
,16163,16163,45,0,,20,1,,
,16164,16164,45,0,,20,1,,
,16165,16165,45,0,,20,1,,
,16166,16166,45,0,,20,1,,
,16167,16167,45,0,,20,1,,
,16168,16168,45,0,,20,1,,
,16169,16169,45,0,,20,1,,
,16170,16170,45,0,,20,1,,
,16171,16171,45,0,,20,1,,
,16172,16172,45,0,,20,1,,
,16173,16173,45,0,,20,1,,
,16174,16174,45,0,,20,1,,
,16175,16175,45,0,,20,1,,
,16176,16176,45,0,,20,1,,
,16177,16177,45,0,,20,1,,
,16178,16178,45,0,,20,1,,
,16179,16179,45,0,,20,1,,
,16180,16180,45,0,,20,1,,
,16181,16181,45,0,,20,1,,
,16182,16182,45,0,,20,1,,
,16183,16183,45,0,,20,1,,
,16184,16184,45,0,,20,1,,
,16185,16185,45,0,,20,1,,
,16186,16186,45,0,,20,1,,
,16187,16187,45,0,,20,1,,
,16188,16188,45,0,,20,1,,
,16189,16189,45,0,,20,1,,
,16190,16190,45,0,,20,1,,
,16191,16191,45,0,,20,1,,
,16192,16192,45,0,,20,1,,
,16193,16193,45,0,,20,1,,
,16194,16194,45,0,,20,1,,
,16195,16195,45,0,,20,1,,
,16196,16196,45,0,,20,1,,
,16197,16197,45,0,,20,1,,
,16198,16198,45,0,,20,1,,
,16199,16199,45,0,,20,1,,
,16200,16200,45,0,,20,1,,
,16201,16201,45,0,,20,1,,
,16202,16202,45,0,,20,1,,
,16203,16203,45,0,,20,1,,
,16204,16204,45,0,,20,1,,
,16205,16205,45,0,,20,1,,
,16206,16206,45,0,,20,1,,
,16207,16207,45,0,,20,1,,
,16208,16208,45,0,,20,1,,
,16209,16209,45,0,,20,1,,
,16210,16210,45,0,,20,1,,
,16211,16211,45,0,,20,1,,
,16212,16212,45,0,,20,1,,
,16213,16213,45,0,,20,1,,
,16214,16214,45,0,,20,1,,
,16215,16215,45,0,,20,1,,
,16216,16216,45,0,,20,1,,
,16217,16217,45,0,,20,1,,
,16218,16218,45,0,,20,1,,
,16219,16219,45,0,,20,1,,
,16220,16220,45,0,,20,1,,
,16221,16221,45,0,,20,1,,
,16222,16222,45,0,,20,1,,
,16223,16223,45,0,,20,1,,
,16224,16224,45,0,,20,1,,
,16225,16225,45,0,,20,1,,
,16226,16226,45,0,,20,1,,
,16227,16227,45,0,,20,1,,
,16228,16228,45,0,,20,1,,
,16229,16229,45,0,,20,1,,
,16230,16230,45,0,,20,1,,
,16231,16231,45,0,,20,1,,
,16232,16232,45,0,,20,1,,
,16233,16233,45,0,,20,1,,
,16234,16234,45,0,,20,1,,
,16235,16235,45,0,,20,1,,
,16236,16236,45,0,,20,1,,
,16237,16237,45,0,,20,1,,
,16238,16238,45,0,,20,1,,
,16239,16239,45,0,,20,1,,
,16240,16240,45,0,,20,1,,
,16241,16241,45,0,,20,1,,
,16242,16242,45,0,,20,1,,
,16243,16243,45,0,,20,1,,
,16244,16244,45,0,,20,1,,
,16245,16245,45,0,,20,1,,
,16246,16246,45,0,,20,1,,
,16247,16247,45,0,,20,1,,
,16248,16248,45,0,,20,1,,
,16249,16249,45,0,,20,1,,
,16250,16250,45,0,,20,1,,
,16251,16251,45,0,,20,1,,
,16252,16252,45,0,,20,1,,
,16253,16253,45,0,,20,1,,
,16254,16254,45,0,,20,1,,
,16255,16255,45,0,,20,1,,
,16256,16256,45,0,,20,1,,
,16257,16257,45,0,,20,1,,
,16258,16258,45,0,,20,1,,
,16259,16259,45,0,,20,1,,
,16260,16260,45,0,,20,1,,
,16261,16261,45,0,,20,1,,
,16262,16262,45,0,,20,1,,
,16263,16263,45,0,,20,1,,
,16264,16264,45,0,,20,1,,
,16265,16265,45,0,,20,1,,
,16266,16266,45,0,,20,1,,
,16267,16267,45,0,,20,1,,
,16268,16268,45,0,,20,1,,
,16269,16269,45,0,,20,1,,
,16270,16270,45,0,,3,1,,
,16271,16271,45,0,,3,1,,
,16272,16272,45,0,,3,1,,
,16273,16273,45,0,,3,1,,
,16274,16274,45,0,,3,1,,
